Time,X1,X2,X3,Label
1843,-0.6739678,-8.874258,4.6875477,0
1844,-0.9923966,-10.018686,3.729867,0
1845,-0.44651863,-8.414572,5.0610433,0
1846,0.07062895,-7.377882,5.666776,0
1847,0.4369418,-7.1073375,6.684312,0
1848,1.0929531,-7.650821,7.0673842,0
1849,-1.875857,-7.686734,4.656423,0
1850,-1.0737995,-13.353809,4.984429,0
1851,-2.292448,-9.415348,0.8999206,0
1852,-0.82719666,-9.049035,3.5622728,0
1853,-0.5758055,-8.065018,4.5079827,0
1854,-0.7410054,-8.883835,4.2613797,0
1855,-1.1887212,-5.9006596,3.3180642,0
1856,-1.5741876,-9.427319,3.2462382,0
1857,-1.3036429,-9.314792,3.5862148,0
1858,-1.2916719,-7.866299,4.7067013,0
1859,-1.6699557,-9.824757,4.2948985,0
1860,-2.955642,-9.992351,1.3667899,0
1861,-0.61650693,-8.433725,4.7713447,0
1862,0.08259996,-7.315633,6.3251815,0
1863,-0.93254155,-8.649203,4.1608233,0
1864,-1.0642227,-9.736171,2.8128877,0
1865,-1.9716251,-8.6396265,3.2749686,0
1866,-1.6412252,-7.8375688,4.9916115,0
1867,-1.4856021,-8.665962,4.093786,0
1868,-1.1432313,-7.5215344,5.638046,0
1869,-1.8782512,-8.701876,4.584597,0
1870,-1.7537527,-8.5678005,4.54629,0
1871,-1.174356,-8.244583,5.286098,0
1872,-1.353921,-7.9500966,5.07062,0
1873,-1.0498575,-8.503157,4.833594,0
1874,-0.47524905,-7.329998,6.0642138,0
1875,-1.4281414,-6.0634656,5.867889,0
1876,-1.1001357,-8.864681,3.1384993,0
1877,-0.31004912,-8.922142,4.0075946,0
1878,-1.1623849,-8.644415,3.7226844,0
1879,-0.80804306,-8.689905,4.8551416,0
1880,-0.92775315,-8.479215,4.9365444,0
1881,-0.48482585,-7.9620676,5.3507414,0
1882,-1.2389994,-8.5917425,4.8383822,0
1883,0.22625206,-7.770531,5.7529674,0
1884,-0.9804256,-8.009952,5.080197,0
1885,-0.50397944,-7.6795516,6.1240687,0
1886,-1.2030864,-9.094524,4.7833157,0
1887,-1.4065934,-7.926154,4.893449,0
1888,-0.7457938,-8.63005,4.1296988,0
1889,-1.2485762,-8.548647,3.7083192,0
1890,-1.4449008,-9.535058,2.7865515,0
1891,-1.3874398,-8.668357,3.2582092,0
1892,-1.6005238,-9.446472,3.1169512,0
1893,-2.007538,-9.381829,2.173636,0
1894,-1.4784195,-8.924537,4.7186723,0
1895,-1.7537527,-8.661174,4.4529157,0
1896,-1.3802572,-8.620473,3.990835,0
1897,-1.2006922,-8.457667,4.9126024,0
1898,-1.5286977,-8.469638,5.092168,0
1899,-1.3970166,-8.680328,4.632481,0
1900,-0.47764325,-8.91496,5.4010196,0
1901,-1.1336545,-8.589348,4.0411134,0
1902,-1.5933412,-8.460061,4.3284173,0
1903,-1.5286977,-9.441684,3.2534208,0
1904,-1.8231846,-7.9046063,3.6269164,0
1905,-1.1767502,-8.005163,4.895843,0
1906,-1.0450691,-8.517522,4.907814,0
1907,-1.1599907,-7.942914,4.419397,0
1908,-1.4161704,-8.524705,4.958092,0
1909,-2.005144,-7.6891284,4.9892173,0
1910,-1.2797008,-7.80405,5.511153,0
1911,-1.5933412,-9.314792,4.498406,0
1912,-1.6603789,-8.361899,3.9046438,0
1913,-1.1097125,-8.179939,5.68593,0
1914,-0.33877954,-6.7625723,7.2254014,0
1915,-1.1647792,-11.744906,1.4601637,0
1916,-1.0163386,-8.527099,3.777751,0
1917,-1.602918,-8.495975,3.2893338,0
1918,-1.3706805,-9.408165,3.018789,0
1919,-1.5502456,-9.230994,3.588609,0
1920,-1.0283096,-9.34831,3.7490206,0
1921,-1.5191209,-9.027487,4.132093,0
1922,-0.91338795,-8.443302,4.9485154,0
1923,-10.581175,-9.42253,18.739117,1
1924,-7.3083005,-3.5950434,4.642058,0
1925,-5.0002904,-5.9509377,16.97459,0
1926,-7.171831,-3.614197,1.0818799,0
1927,-6.716933,-2.6206033,5.0275245,0
1928,-8.249222,-4.4378023,3.5742438,0
1929,-6.0585275,-5.326051,1.8815433,0
1930,-6.1902084,-5.2590137,8.846276,0
1931,-7.2819643,-4.33964,4.182371,0
1932,-7.111976,-5.4481554,2.6237457,0
1933,-7.231686,-4.0140285,4.5438957,0
1934,-7.5884223,-6.8487635,17.819744,0
1935,-7.4591355,-4.052336,2.4202387,0
1936,-6.862979,-1.9717747,4.3667245,0
1937,-6.918046,-3.0611365,4.4816465,0
1938,-7.0904284,-2.4314616,3.8160582,0
1939,-7.2484455,-2.8121395,3.363554,0
1940,-7.1790137,-2.2806268,5.690718,0
1941,-6.5349736,-3.6285622,4.1057568,0
1942,-6.183026,-2.7307367,4.45531,0
1943,-7.7464395,-4.6604633,4.7114897,0
1944,-7.217321,-3.1880293,6.9189434,0
1945,-7.3968863,-4.4378023,10.184635,0
1946,-7.4926543,-3.6237738,7.816769,0
1947,-7.157466,-3.0491655,5.8176107,0
1948,-6.791153,-3.4250553,3.6293106,0
1949,-6.2524576,-3.7243304,3.0140007,0
1950,-6.743269,-3.4896986,2.709937,0
1951,-7.0593038,-5.2542253,4.5391073,0
1952,-7.3777328,-3.6309564,3.8639424,0
1953,-6.613982,-4.8065095,3.3779194,0
1954,-7.2149267,-3.9900868,3.3324294,0
1955,-8.610746,-7.0379057,12.650662,0
1956,-6.1662664,-4.969315,4.182371,0
1957,-6.927623,-0.31977555,3.351583,0
1958,-6.329072,-5.213524,4.1009684,0
1959,-7.2628107,-3.7171478,3.6604352,0
1960,-6.6307416,-9.908553,9.420884,0
1961,-6.692991,-4.7322893,8.511087,0
1962,-7.0425444,-3.8919244,3.6245222,0
1963,-6.769605,-4.741866,3.421015,0
1964,-5.955577,-6.9660797,15.104719,0
1965,-6.719327,-3.9733274,2.2957401,0
1966,-6.803124,-5.752219,12.425608,0
1967,-7.253234,-3.3460464,3.4712932,0
1968,-6.987478,-2.3021746,4.7833157,0
1969,-6.9946604,-3.0156467,3.9932292,0
1970,-7.2723875,-3.0036757,2.3484125,0
1971,-6.6882024,-5.476886,3.0594904,0
1972,-9.2069025,-5.297321,2.7721863,0
1973,-8.694544,-5.153669,7.553407,0
1974,-8.009802,-2.2854152,3.102586,0
1975,-7.157466,-1.832911,2.0611084,0
1976,-7.5549035,-4.6532807,1.8145056,0
1977,-5.7017913,-0.91832596,4.40982,0
1978,-7.892486,-1.808969,-0.07930793,0
1979,-7.08564,-5.012411,5.0873795,0
1980,-7.9116397,-3.470545,1.735497,0
1981,-7.6530657,-9.494356,14.558842,0
1982,-7.478289,-4.7825675,3.6101568,0
1983,-9.424775,-6.3028855,4.1871595,0
1984,-7.073669,-3.4681509,2.8440123,0
1985,-7.5165963,-8.033894,1.7881694,0
1986,-7.607576,0.6450877,0.8137293,0
1987,-7.451953,-8.378658,3.255815,0
1988,-7.4471645,-0.7962217,1.3141174,0
1989,-7.08564,-0.19527708,1.3763667,0
1990,-9.068039,-8.713847,15.044865,0
1991,-7.727286,2.1582232,1.4457985,0
1992,-8.546103,-5.3883004,7.002741,0
1993,-7.7344685,-1.8065748,1.7091607,0
1994,-7.904457,-5.85517,3.7370496,0
1995,-6.281188,-3.81531,2.1951838,0
1996,-7.7823524,-7.6316676,9.880571,0
1997,-8.407239,-2.7642555,-0.23014264,0
1998,-8.009802,-0.7794623,-0.448015,0
1999,-6.1566896,-4.203171,6.504747,0
2000,-7.076063,-3.389142,4.6947303,0
2001,-8.086416,-0.9566332,1.4529811,0
2002,-4.83509,-3.1449335,0.33010057,0
2003,-6.894104,-2.3356934,1.9629462,0
2004,-6.4344172,-8.740183,11.439197,0
2005,-7.291541,-4.2821794,4.1536407,0
2006,-7.392098,-8.91496,10.799945,0
2007,-7.265205,-2.7403135,2.578256,0
2008,-8.072051,-7.94052,11.477504,0
2009,-6.2165446,-3.767426,3.2749686,0
2010,-6.6427126,-4.040365,3.3946788,0
2011,-7.2484455,-2.2135892,4.024354,0
2012,-8.1558485,-6.1568394,5.286098,0
2013,-6.7767878,-4.2702084,4.302081,0
2014,-6.9611416,-5.6133556,14.463073,0
2015,-6.9108634,-3.1569047,1.7929578,0
2016,-8.043321,-2.0172646,0.8855553,0
2017,-7.7727757,-1.4618098,1.9030911,0
2018,-7.147889,-3.152116,4.146458,0
2019,-9.460688,-3.9398086,6.7776856,0
2020,-6.7767878,-2.6086323,2.422633,0
2021,-6.707356,-2.2279544,3.3228526,0
2022,-5.9986725,-6.2669725,5.56622,0
2023,-7.523779,-3.3340755,3.7514148,0
2024,-6.944382,-9.702652,13.491027,0
2025,-6.870162,-2.9533975,3.3803136,0
2026,-7.6506715,-6.652439,2.733879,0
2027,-5.6108117,-5.747431,5.9133787,0
2028,-6.6546836,-3.6046202,1.8384476,0
2029,-6.254852,-6.307674,6.5598135,0
2030,-6.8749504,-4.0116343,3.9142206,0
2031,-8.009802,-4.399495,7.744943,0
2032,-6.841431,-4.363582,3.1001918,0
2033,-6.4008985,-3.6046202,3.5239656,0
2034,-6.4008985,-3.671658,3.5119946,0
2035,-6.455965,-2.424279,3.705925,0
2036,-7.6889787,-3.7386956,1.297358,0
2037,-7.8637557,-5.642086,2.5016415,0
2038,-6.2740054,-4.598214,3.1001918,0
2039,-7.2580223,-2.879177,3.1169512,0
2040,-6.6786256,-3.2790089,4.302081,0
2041,-6.364985,-2.4458268,4.3068695,0
2042,-8.933964,-3.8895302,7.053019,0
2043,-4.5358152,-6.2310596,-2.1981764,1
2044,7.571663,-6.463297,-1.6044145,0
2045,-1.3204023,-6.7290535,2.4178445,0
2046,-8.77834,-7.8208094,-2.1598692,0
2047,0.16160862,-19.073557,2.044349,0
2048,10.861296,-5.859958,2.769792,0
2049,-0.075417355,-2.3332992,6.4329205,0
2050,-4.4208937,1.7248727,-2.8302457,0
2051,-5.9268465,-4.8424225,5.59495,0
2052,-4.107253,-5.800103,-2.9595325,0
2053,2.9412768,-10.06657,2.7673979,0
2054,-3.1878796,-6.958897,1.3021464,0
2055,-7.9212165,-4.444985,-3.5197759,0
2056,-9.793482,-4.059519,-0.7137714,0
2057,-0.8846575,-8.0506525,6.94528,0
2058,-2.0147207,-2.8815713,-2.310704,0
2059,-0.78649527,-5.555895,1.8216882,0
2060,-8.321048,-0.58553195,-0.5126584,0
2061,7.7919292,-5.6827874,-0.20620061,0
2062,5.9029045,-6.034735,3.1552587,0
2063,-2.2780828,-7.9189715,6.114492,0
2064,-3.6475663,-11.474361,-4.4295726,0
2065,0.8583213,-9.460837,1.0292075,0
2066,6.015432,-6.9756565,3.7609916,0
2067,-5.483919,-6.238242,4.168006,0
2068,-3.846285,-15.06327,-4.9610853,0
2069,0.40102878,-8.8862295,8.475175,0
2070,8.359355,-7.68434,5.997176,0
2071,-6.317101,-6.0514946,9.217378,0
2072,-3.1711202,-5.0914197,-3.0289645,0
2073,8.119935,-12.029816,5.985205,0
2074,6.673837,-4.8567877,2.3579893,0
2075,-4.9548006,-1.464204,3.7729626,0
2076,-3.9923313,-1.8353052,7.325958,0
2077,-4.5645456,-5.3068976,7.246949,0
2078,-5.189432,-10.748919,-6.0193224,0
2079,6.9731126,-4.9645267,3.0116065,0
2080,8.524555,-9.877429,8.515876,0
2081,-5.9507885,-5.654057,3.1241338,0
2082,-8.309077,-3.968539,3.409044,0
2083,-8.962694,-1.3732243,-2.5860372,0
2084,9.611523,-6.381894,-0.24211365,0
2085,7.4830775,-7.3491516,2.6572647,0
2086,-2.2996306,-12.472743,-2.0233998,0
2087,-5.007473,-4.787356,5.796063,0
2088,-5.505467,-3.2909799,4.955698,0
2089,-4.3275194,-4.6125793,-2.21733,0
2090,9.374496,-4.14571,2.5614965,0
2091,-1.389834,-5.651663,6.804022,0
2092,-2.8502972,-6.175993,-1.8773534,0
2093,10.5285015,-11.728147,2.781763,0
2094,11.057621,-4.547936,6.80881,0
2095,-8.10557,-5.6013846,2.4058735,0
2096,-7.478289,-3.4418147,7.9364796,0
2097,-2.7808652,-10.24853,-7.8700404,0
2098,8.024167,-5.797709,2.8320413,0
2099,-5.876568,-1.3037925,5.288492,0
2100,-2.7832594,-2.855235,-0.9412205,0
2101,6.2404866,-8.337957,-0.009876082,0
2102,7.487866,-6.3268275,2.4274213,0
2103,-8.49343,-0.56637836,2.0347722,0
2104,-8.625112,-11.37141,-4.2667665,0
2105,4.68665,-7.768137,3.183989,0
2106,8.88608,-4.0116343,1.1872247,0
2107,-5.5988407,-8.665962,4.9269676,0
2108,-7.277176,2.1294928,7.804798,0
2109,10.454282,-5.069872,1.189619,0
2110,7.454347,-5.3763294,2.4609401,0
2111,-3.0346506,-10.842292,-2.1048026,0
2112,-5.6706667,-8.41936,-7.803003,0
2113,0.62129533,-7.435343,-0.6108207,0
2114,7.1143703,-7.978827,2.044349,0
2115,-0.36990416,-10.803985,-4.6665983,0
2116,-9.39365,-2.034024,4.7928925,0
2117,3.2812533,-2.8145337,-3.002628,0
2118,0.17597382,-9.116073,-0.39294836,0
2119,-2.220622,-12.453589,-2.1191678,0
2120,-3.1902738,-4.052336,6.234202,0
2121,-4.4759603,-7.6292734,-7.2116346,0
2122,1.3060371,-11.88377,3.267786,0
2123,8.220491,-5.5894136,0.8831611,0
2124,0.09696517,-5.8264394,-6.574777,0
2125,-4.8135424,-10.128819,0.9956886,0
2126,-7.001843,-8.809615,6.9620395,0
2127,0.51116204,-12.5804825,-7.2690954,0
2128,2.5797524,-13.214946,-2.6961703,0
2129,-4.0186677,5.4502506,10.790368,0
2130,-6.611588,6.11105,3.8064814,0
2131,6.9467764,-5.4720974,-4.1829696,0
2132,10.80623,-4.6293387,7.524677,0
2133,-3.3554738,-6.3268275,5.1113214,0
2134,-3.9468415,-6.640468,7.246949,0
2135,1.3227965,-14.16305,-6.902783,0
2136,4.7919946,-9.070582,-6.098331,0
2137,-7.4950485,-3.2263365,4.4816465,0
2138,-2.220622,-0.7650971,-0.90291333,0
2139,-2.1559787,-9.247754,-1.4296377,0
2140,6.4008985,-7.576601,2.7386675,0
2141,-9.094376,1.9403509,4.407426,0
2142,3.5422213,-7.1169143,-2.3202808,0
2143,1.6603789,-12.549357,-3.617938,0
2144,-9.64983,-8.670751,3.0810382,0
2145,-4.703409,-5.5774426,4.9940057,0
2146,3.7792473,-16.624289,-8.300997,0
2147,8.620323,-7.3228154,6.198289,0
2148,-1.6196774,-7.478439,-8.684069,0
2149,-4.6579194,-6.9756565,2.0491374,0
2150,-7.511808,-5.215918,3.0570962,0
2151,-1.7345991,-8.359505,-4.491822,0
2152,4.4280763,-11.821521,-6.0935426,0
2153,-0.8295909,-12.685827,-4.09199,0
2154,-8.620323,-5.76419,-0.9172785,0
2155,-1.4879963,-15.336208,-2.4232314,0
2156,4.691438,-7.9955864,1.3069348,0
2157,-3.9971197,-3.3340755,3.3467946,0
2158,1.2773066,-18.769493,-5.7751136,0
2159,0.7386112,-10.361057,-4.7144823,0
2160,-7.5333557,-9.788843,-0.4647744,0
2161,-2.541445,-3.128174,-0.49829322,0
2162,7.976283,-7.100155,1.5966333,0
2163,-0.61650693,-8.005163,1.1848305,0
